VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,Age,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,GS_File,GS_Type,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.971825,0,40,40,40,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,0,0.77096,0,41,41,41,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.38567,0,42,42,42,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GI_SA_TAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.3531,0,43,43,43,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.86438,0,44,44,44,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.87059,0,45,45,45,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.669965,0,46,46,46,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.418095,0,47,47,47,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.67326,0,48,48,48,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.571055,0,49,49,49,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,1.030445,0,50,50,50,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GI_TAI_SA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.967355,0,51,51,51,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LI_KAY_BA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.45992,0,52,52,52,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.819795,0,53,53,53,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,0,1.793805,0,54,54,54,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.582865,0,55,55,55,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.25121,0,56,56,56,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.886785,0,57,57,57,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,1.28757,0,58,58,58,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.536585,0,59,59,59,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/SA_TAI_GI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,1.24277,0,60,60,60,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.285,0,61,61,61,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.22021,0,62,62,62,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.444565,0,63,63,63,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,0,0.68922,0,64,64,64,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.689765,0,65,65,65,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,1.95445,0,66,66,66,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.26911,0,67,67,67,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.47684,0,68,68,68,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.302195,0,69,69,69,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.38994,0,70,70,70,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/SA_GI_TAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.41597,0,71,71,71,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.23564,0,72,72,72,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.73163,0,73,73,73,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.337075,0,74,74,74,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.134285,0,75,75,75,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.385615,0,76,76,76,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/TAI_GI_SA.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.31824,0,77,77,77,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.202075,0,78,78,78,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.32848,0,79,79,79,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,0,0.56194,0,80,80,80,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.199515,0,81,81,81,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.15066,0,82,82,82,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.262185,0,83,83,83,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.351645,0,84,84,84,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.140095,0,85,85,85,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NO_WA_BAY.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.31958,0,86,86,86,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/FU_ZO_RAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,2,1,0.33566,0,87,87,87,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.427295,0,88,88,88,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.77041,0,89,89,89,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.203285,0,90,90,90,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,0.339375,0,91,91,91,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_FU_ZO.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.48563,0,92,92,92,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,1,2.48847,0,93,93,93,1,1,OLD,OLD,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/HA_SI_JAI.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,1.102905,0,94,94,94,1,2,NEW,NEW,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/MO_PU_DAY.wav,,5f4b8f646cc10e7481333ee4,61,2021-03-24_23h52.23.699,CombinedMST_OA,2020.2.10,Win32,60,,,,,,,,,,,,,,,,,,,,,1,0,0.788745,0,95,95,95,1,2,NEW,SIMILAR,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
