VolumeContinueKey.keys,VolumeContinueKey.rt,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,CheckResp.keys,CheckResp.corr,CheckResp.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,File,Correct,participant,Age,date,expName,psychopyVersion,OS,frameRate,Welcome0ContKey.keys,Welcome0ContKey.rt,ContinueResp.keys,ContinueResp.rt,Wel2ContinueKey.keys,Wel2ContinueKey.rt,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,PracticeTrials.ran,SoundFile,Type,StartTast.keys,StartTast.rt,MST_resp.keys,MST_resp.corr,MST_resp.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,WordCorrect,Correct_type,WordType,Condition,Attn1ContKey.keys,Attn1ContKey.rt,AttnCheckResp.text,SyllblCheckContKey.keys,SyllblCheckContKey.rt,SyllblCheckResp.keys,SyllblCheckResp.corr,SyllblCheckResp.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Target,Word1,Word2,Word3,WordTask.thisRepN,WordTask.thisTrialN,WordTask.thisN,WordTask.thisIndex,WordTask.ran,Counterbalance.thisRepN,Counterbalance.thisTrialN,Counterbalance.thisN,Counterbalance.thisIndex,Counterbalance.ran,WordOrder,SoundOrder,key_resp.keys,key_resp.rt,WelcomeSound2ContKey.keys,WelcomeSound2ContKey.rt,PracticeSoundKey.keys,PracticeSoundKey.corr,PracticeSoundKey.rt,SoundPracticeLoop.thisRepN,SoundPracticeLoop.thisTrialN,SoundPracticeLoop.thisN,SoundPracticeLoop.thisIndex,SoundPracticeLoop.ran,SoundMST_File,SoundCorrect,Correct2,SoundType,Trial,MSTSoundStrtKey.keys,MSTSoundStrtKey.rt,MSTSoundKey.keys,MSTSoundKey.corr,MSTSoundKey.rt,MSTSoundLoop.thisRepN,MSTSoundLoop.thisTrialN,MSTSoundLoop.thisN,MSTSoundLoop.thisIndex,MSTSoundLoop.ran,AttnCheck2Keys.keys,AttnCheck2Keys.rt,AttnCheck2Resp.text,SoundTask.thisRepN,SoundTask.thisTrialN,SoundTask.thisN,SoundTask.thisIndex,SoundTask.ran,key_resp_4.keys,key_resp_4.rt,GuessSoundIntro2Cont.keys,GuessSoundIntro2Cont.rt,GSSubmit.keys,GSSubmit.rt,GSResponse.text,GuessSoundLoop.thisRepN,GuessSoundLoop.thisTrialN,GuessSoundLoop.thisN,GuessSoundLoop.thisIndex,GuessSoundLoop.ran,GS_File,GS_Type,ExitKey.keys,ExitKey.rt
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.61787,0,39,39,39,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,0,5.289895,0,40,40,40,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NU_CHAY_SO.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,1.51892,0,41,41,41,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.28414,0,42,42,42,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/BA_KAY_LI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,2.586815,0,43,43,43,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.66782,0,44,44,44,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.569195,0,45,45,45,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/CHU_LA_PAY.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.81803,0,46,46,46,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,1.807135,0,47,47,47,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.617925,0,48,48,48,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.603955,0,49,49,49,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_LI_BA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.48428,0,50,50,50,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.550745,0,51,51,51,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.384125,0,52,52,52,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/HO_NAY_VA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.350735,0,53,53,53,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.818315,0,54,54,54,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.840905,0,55,55,55,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/MO_PU_DAY.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.58444,0,56,56,56,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,1.885845,0,57,57,57,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAY_BA_LI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,2.15286,0,58,58,58,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.438675,0,59,59,59,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,1.034845,0,60,60,60,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.534275,0,61,61,61,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_PU_MO.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.80657,0,62,62,62,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,3.837945,0,63,63,63,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LI_BA_KAY.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.52304,0,64,64,64,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KAI_LAY_TA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.43426,0,65,65,65,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/KO_SU_FAI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.80134,0,66,66,66,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAY_MO_PU.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.317535,0,67,67,67,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.688625,0,68,68,68,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.20057,0,69,69,69,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/BA_LI_KAY.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.73676,0,70,70,70,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.519025,0,71,71,71,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/LU_HAI_BO.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.308055,0,72,72,72,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAY_PA_TI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.15066,0,73,73,73,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.306745,0,74,74,74,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/MO_DAY_PU.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.26799,0,75,75,75,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,2.67083,0,76,76,76,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/ZO_FU_RAI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.11989,0,77,77,77,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/NO_WA_BAY.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,1.618785,0,78,78,78,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.737655,0,79,79,79,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.99677,0,80,80,80,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PU_DAY_MO.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.17812,0,81,81,81,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/RAI_ZO_FU.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.36267,0,82,82,82,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,2.107645,0,83,83,83,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PAI_LU_WA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.644705,0,84,84,84,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/PU_MO_DAY.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.41735,0,85,85,85,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.305425,0,86,86,86,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/ZO_RAI_FU.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.500935,0,87,87,87,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/FI_GU_CHA.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.3842,0,88,88,88,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,0.936355,0,89,89,89,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,1.40436,0,90,90,90,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/FU_RAI_ZO.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,0.32303,0,91,91,91,1,2,NEW,SIMILAR,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GU_CHAI_PI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,1,1.353265,0,92,92,92,1,2,NEW,NEW,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/GA_MU_ZI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,2,0,1.620845,0,93,93,93,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,TestWords/DAI_RU_CHI.wav,,5e13a1381e2e589db94cd20b,58,2021-03-25_02h15.54.603,CombinedMST_OA,2020.2.10,MacIntel,60,,,,,,,,,,,,,,,,,,,,,1,1,0.64675,0,94,94,94,1,1,OLD,OLD,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
